372;23-304;Dzwola;Dzwola;168;\N
373;23-302;Godziszów;Godziszów Trzeci;121A;\N
374;23-300;Janów Lubelski;ul. Jana Zamoyskiego;59;\N
375;23-310;Modliborzyce;ul. Józefa Piłsudskiego;63;\N
376;23-313;Potok Wielki;Potok Wielki;106;\N
377;22-300;Krasnystaw;Plac 3 Maja;29;\N
378;21-060;Fajsławice;Fajsławice;107;\N
379;22-315;Gorzków – Osada;ul. Główna;9;\N
380;22-375;Izbica;ul. Gminna;4;\N
381;22-300;Krasnystaw;ul. M. Konopnickiej;4;\N
382;22-310;Kraśniczyn;ul. Kościuszki;21;\N
383;22-351;Łopiennik Górny;Łopiennik Nadrzeczny;3A;\N
384;22-330;Rudnik;Rudnik;71;\N
385;22-304;Siennica Różana;Siennica Różana;265 A;\N
386;22-335;Żółkiewka;ul. Hetmana Żółkiewskiego;2;\N
387;23-200;Kraśnik;ul. Lubelska;84;\N
388;23-235;Annopol;Rynek;1;\N
389;23-251;Dzierzkowice;Terpentyna;1;\N
390;23-275;Gościeradów;Ukazowy;61;\N
391;23-200;Kraśnik;ul. Kościuszki;24;\N
392;23-225;Szastarka;Szastarka;121;\N
393;23-230;Trzydnik Duży;Trzydnik Duży;59A;\N
394;23-250;Urzędów;Rynek;26;\N
395;23-212;Wilkołaz;Wilkołaz Pierwszy;9;\N
396;23-213;Zakrzówek;ul. Żeromskiego;24;\N
397;21-100;Lubartów;ul. Jana Pawła II;12;\N
398;21-143;Abramów;ul.  Szkolna;2;\N
399;21-136;Firlej;ul. Rynek;1;\N
400;21-146;Jeziorzany;ul. Rynek;22;\N
401;21-132;Kamionka;ul. Lubartowska;1;\N
402;21-150;Kock;ul. Jana Pawła II;29;\N
403;21-100;Lubartów;ul. Lubelska;18 A;\N
404;21-140;Michów;Rynek I;16;\N
405;21-104;Niedźwiada;Niedźwiada-Kolonia;43;\N
406;21-110;Ostrów Lubelski;ul. Partyzantów;1;\N
407;21-102;Ostrówek;Ostrówek-Kolonia;32;\N
408;21-107;Serniki;Serniki;1A;\N
409;21-109;Uścimów;Stary Uścimów;37;\N
410;24-200;Bełżyce;ul. Lubelska;3;\N
411;24-224;Borzechów;Borzechów;;\N
412;23-100;Bychawa;ul. Partyzantów;1;\N
413;21-080;Garbów;ul. Krakowskie Przedmieście;50;\N
414;20-388;Dominów;ul. Rynek;1;\N
648;99-420;Łyszkowice;ul. Gminna;11;\N
415;23-114;Jabłonna Majątek;Jabłonna Majątek;22;\N
416;21-002;Jastków;ul. Chmielowa;3;\N
417;21-030;Motycz;Kozubszczyzna;127 A;\N
418;23-110;Krzczonów;Spokojna;7;\N
419;24-220;Niedrzwica Duża;ul. Lubelska;30;\N
420;21-025;Niemce;ul. Lubelska;121;\N
421;23-107;Strzyżewice;Strzyżewice;109;\N
422;24-204;Wojciechów;Wojciechów;5;\N
423;20-258;Lublin 62;Jakubowice Murowane;8;\N
424;23-145;Wysokie;ul. Nowa;1;\N
425;23-155;Zakrzew;Zakrzew;26;\N
426;21-070;Cyców;ul. Chełmska;42;\N
427;21-075;Ludwin;Ludwin;51;\N
428;21-010;Łęczna;Plac Kościuszki;5;\N
429;21-020;Milejów;ul. Partyzancka;13a;\N
430;21-013;Puchaczów;ul. Lubelska;22;\N
431;21-077;Spiczyn;Spiczyn;10c;\N
432;21-400;Łuków;ul. Piłsudskiego;17;\N
433;21-450;Stoczek Łukowski;Plac Tadeusza Kościuszki;1;\N
434;21-412;Adamów;ul. gen. Franciszka Kleeberga;5;\N
435;21-470;Krzywda;ul. Żelechowska;24B;\N
436;21-400;Łuków;ul. Świderska;12;\N
437;21-413;Serokomla;ul. Warszawska;21;\N
438;21-422;Stanin;Stanin;62;\N
439;21-450;Stoczek Łukowski;pl. T. Kościuszki;1;\N
440;21-404;Trzebieszów;Trzebieszów Drugi;89;\N
441;21-411;Wojcieszków;ul. Kościelna;46;\N
442;21-426;Wola Mysłowska;Wola Mysłowska;57;\N
443;24-350;Chodel;Partyzantów;24;\N
444;24-340;Józefów nad Wisłą;ul. Opolska;33f;\N
445;24-310;Karczmiska;ul. Centralna;17;\N
446;24-335;Łaziska;Łaziska;76;\N
447;24-300;Opole Lubelskie;ul. Lubelska;4;\N
448;24-320;Poniatowa;ul. Młodzieżowa;2;\N
449;24-313;Wilków;Wilków;62A;\N
450;21-211;Dębowa Kłoda;Dębowa Kłoda;116A;\N
451;21-205;Jabłoń;ul. Augusta Zamojskiego;27;\N
452;21-210;Milanów;ul. Kościelna;11A;\N
453;21-200;Parczew;ul. Warszawska;24;\N
454;21-222;Podedwórze;Podedwórze;44;\N
455;21-220;Siemień;ul. Stawowa;1B;\N
456;21-230;Sosnowica;ul. Spokojna;10;\N
457;24-100;Puławy;ul. Lubelska;5;\N
458;24-105;Baranów;ul. Rynek;14;\N
459;24-123;Janowiec;ul. Radomska;2;\N
460;24-120;Kazimierz Dolny;ul. Senatorska;5;\N
461;24-130;Końskowola;ul. Pożowska;3a;\N
462;24-170;Kurów;ul. Lubelska;35;\N
463;24-173;Markuszów;ul. Marka Sobieskiego;1;\N
464;24-150;Nałęczów;ul. Lipowa;3;\N
465;24-100;Puławy;ul. Dęblińska;4;\N
466;24-160;Wąwolnica;ul. Lubelska;39;\N
467;24-103;Żyrzyn;ul. Powstania Styczniowego;10;\N
468;21-300;Radzyń Podlaski;ul. Warszawska;32;\N
469;21-345;Borki;ul. II Armii Wojska Polskiego;41;\N
470;21-306;Czemierniki;ul. Zamkowa;9;\N
471;21-302;Kąkolewnica;ul. Lubelska;5;\N
472;21-311;Komarówka Podlaska;ul. Krótka;7;\N
473;21-300;Radzyń Podlaski;ul. Warszawska;32;\N
474;21-307;Ulan-Majorat;Ulan-Majorat;57;\N
475;21-310;Wohyń;ul. Radzyńska;4;\N
476;08-530;Dęblin;Rynek;12;\N
477;08-550;Kłoczew;ul. Długa;67;\N
478;08-503;Nowodwór;Nowodwór;71A;\N
479;08-500;Ryki;ul. Karola Wojtyły;29;\N
480;08-540;Stężyca;pl. Senatorski;1;\N
481;08-504;Ułęż;Ułęż;168;\N
482;21-040;Świdnik;ul. Stanisława Wyspińskiego;27;\N
483;21-007;Mełgiew;ul. Partyzancka;2;\N
484;21-050;Piaski;ul. Lubelska;77;\N
485;21-065;Rybczewice;Rybczewice Drugie;119;\N
486;21-044;Trawniki;Trawniki;605;\N
487;22-600;Tomaszów Lubelski;ul. Lwowska;57;\N
488;22-670;Bełżec;ul. Lwowska;5;\N
489;22-664;Jarczów;ul. 3 Maja;24;\N
490;22-610;Krynice;Krynice;1;\N
491;22-680;Lubycza Królewska;ul. Kolejowa;1;\N
492;22-650;Łaszczów;ul. Chopina;14;\N
493;22-640;Rachanie;ul. Dolna;1;\N
494;22-672;Susiec;ul. Tomaszowska;2;\N
495;22-604;Tarnawatka;ul. Lubelska;39;\N
496;22-652;Telatyn;ul. Fryderyka Chopina;10;\N
497;22-600;Tomaszów Lubelski;ul. 29 Listopada;9;\N
498;22-630;Tyszowce;ul. 3 Maja;8;\N
499;22-678;Ulhówek;ul. Kościelna;1;1
500;22-200;Włodawa;Al. J. Piłsudskiego;41;\N
501;22-220;Hanna;Rynek;2;1
502;22-235;Hańsk Pierwszy;ul. Osiedlowa;4;\N
503;22-244;Stary Brus;Stary Brus;47A;\N
504;22-234;Urszulin;ul. Kwiatowa;35;\N
505;22-200;Włodawa;Al. Jana Pawła II;22;\N
506;22-230;Wola Uhruska;ul. Parkowa;5;\N
507;22-205;Wyryki;Wyryki-Połód;154;\N
508;22-442;Adamów;Adamów;11b;\N
509;22-425;Grabowiec;Rynek;3;\N
510;22-435;Komarów-Osada;ul. Rynek;15;\N
511;22-440;Krasnobród;ul. 3-go Maja;36;\N
512;22-437;Łabunie;ul. Zamojska;50;\N
513;22-455;Miączyn;Miączyn;107;\N
514;22-413;Nielisz;Nielisz;279;\N
515;22-463;Radecznica;ul. Prusa;21;\N
516;22-424;Sitno;Sitno;73;\N
517;22-420;Skierbieszów;Rynek;1;\N
518;22-417;Stary Zamość;Stary Zamość;6;\N
519;22-448;Sułów;Sułów;63;\N
520;22-460;Szczebrzeszyn;pl. T. Kościuszki;1;\N
521;22-400;Zamość;ul. Peowiaków;92;\N
522;22-470;Zwierzyniec;Rynek;1;\N
523;21-500;Biała Podlaska;ul. Marszałka Józefa Piłsudskiego;3;\N
524;22-100;Chełm;ul. Lubelska;65;\N
525;20-109;Lublin;Plac Króla Władysława Łokietka;1;\N
526;22-400;Zamość;Rynek Wielki;13;\N
527;66-470;Kostrzyn nad Odrą;ul. Graniczna;2;\N
528;66-450;Bogdaniec;ul. Mickiewicza;45;\N
529;66-446;Deszczno;Lubuska;90;\N
530;66-415;Kłodawa;ul. Gorzowska;40;\N
531;66-433;Lubiszyn;Plac Jedności Robotniczej;1;\N
532;66-431;Santok;ul. Gorzowska;59;\N
533;66-460;Witnica;pl. Andrzeja Zabłockiego;6;\N
534;66-620;Gubin;ul. Piastowska;24;\N
535;66-627;Bobrowice;Bobrowice;131;\N
536;66-630;Bytnica;Bytnica;52;\N
537;66-615;Dąbie;ul. Szeroka;4;\N
538;66-620;Gubin;ul. Obrońców Pokoju;20;\N
539;66-600;Krosno Odrzańskie;ul. Parkowa;1;\N
540;66-614;Maszewo;Maszewo;71;\N
541;66-350;Bledzew;ul.Tadeusza Kościuszki;16;\N
542;66-300;Międzyrzecz;Rynek;1;\N
543;66-340;Przytoczna;ul. Rokitniańska;4;\N
544;66-330;Pszczew;Rynek;13;\N
545;66-440;Skwierzyna;ul. Rynek;1;\N
546;66-320;Trzciel;ul. Poznańska;22;\N
547;67-100;Nowa Sól;ul. Marsz. Józefa Piłsudskiego;12;\N
548;67-115;Bytom Odrzański;ul. Rynek;1;\N
549;67-415;Kolsko;ul. Piastowska;12;\N
550;67-120;Kożuchów;ul. Rynek;1A;\N
551;67-100;Nowa Sól;ul. Moniuszki;3A;\N
552;67-124;Nowe Miasteczko;Rynek;2;\N
553;67-106;Otyń;Rynek;1;\N
554;67-112;Siedlisko;Pl. Zamkowy;6;\N
555;69-108;Cybinka;ul. Szkolna;5;\N
556;69-113;Górzyca;ul.1 Maja;1;\N
557;69-220;Ośno Lubuskie;Rynek;1;\N
558;69-110;Rzepin;Plac Ratuszowy;1;\N
559;69-100;Słubice;ul. Akademicka;1;\N
560;66-520;Dobiegniew;ul. Dembowskiego;2;\N
561;66-530;Drezdenko;ul. Warszawska;1;\N
562;66-540;Stare Kurowo;ul. Ignacego Daszyńskiego;1;\N
563;66-500;Strzelce Krajeńskie;Al. Wolnosci;48;\N
564;66-542;Zwierzyn;ul. Wojska Polskiego;8;\N
565;66-435;Krzeszyce;ul. Skwierzyńska;16;\N
566;69-210;Lubniewice;ul. Jana Pawła II;51;\N
567;66-436;Słońsk;ul. Sikorskiego;15;\N
568;69-200;Sulęcin;ul. Lipowa;18;\N
569;66-235;Torzym;ul. Wojska Polskiego;32;\N
570;66-218;Lubrza;ul. Świebodzińska;68;\N
571;66-220;Łagów;ul. 1 Lutego;7;\N
572;66-213;Skąpe;Skąpe;65;\N
574;66-200;Świebodzin;ul. Rynkowa;2;\N
575;66-210;Zbąszynek;Rynek;1;\N
576;66-110;Babimost;Rynek;3;\N
577;66-130;Bojadła;ul. Sulechowska;35;\N
578;66-016;Czerwieńsk;Rynek;25;\N
579;66-120;Kargowa;Rynek;33;\N
580;66-010;Nowogród Bobrzański;ul. Słowackiego;11;\N
581;66-100;Sulechów;Plac Ratuszowy;6;\N
582;66-008;Świdnica;ul. Długa;38;\N
583;66-132;Trzebiechów;ul. Sulechowska;2;\N
584;66-003;Zabór;ul. Lipowa;15;\N
585;68-130;Gozdnica;ul. Ceramików;2;\N
586;68-100;Żagań;Plac Słowiański;17;\N
587;68-113;Brzeźnica;ul. Zielonogórska;30;\N
588;68-120;Iłowa;ul. Żeromskiego;27;\N
589;67-320;Małomice;Plac Konstytucji 3 Maja;1;\N
591;67-300;Szprotawa;ul. Rynek;45;\N
592;68-131;Wymiarki;ul. Księcia Witolda;5;\N
593;68-100;Żagań;ul. Armii Krajowej;9;\N
594;68-208;Łęknica;ul. Żurawska;1;\N
595;68-200;Żary;Rynek;1;5
596;68-343;Brody;Rynek;2;\N
597;68-320;Jasień;ul. XX-lecia;20;\N
598;68-213;Lipinki Łużyckie;ul. Główna;9;\N
599;68-300;Lubsko;pl. Wolnosci;1;\N
600;68-132;Przewóz;Pl. Partyzantów;1;\N
601;68-212;Trzebiel;ul. Żarska;41;\N
602;68-219;Tuplice;ul. Mickiewicza;27;\N
603;68-200;Żary;Al. Jana Pawła II;6;\N
604;67-410;Sława;ul. Henryka Pobożnego;10;\N
605;67-407;Szlichtyngowa;Rynek;1;\N
606;67-400;Wschowa;Rynek;1;\N
607;66-400;Gorzów Wielkopolski;ul. Sikorskiego;3;4
608;65-424;Zielona Góra;ul. Podgórna;22;\N
609;97-400;Bełchatów;ul. Kościuszki;1;\N
610;97-400;Bełchatów;ul. Kościuszki;13;\N
611;97-403;Drużbice;Drużbice;77A;\N
612;97-410;Kleszczów;ul. Główna;47;\N
613;97-415;Kluki;Kluki;88;\N
614;97-438;Rusiec;ul. Wieluńska;35;\N
615;97-420;Szczerców;ul. Pułaskiego;8;\N
616;97-425;Zelów;ul. Żeromskiego;23;\N
617;99-300;Kutno;Pl. Marsz. Józefa Piłsudskiego;18;\N
618;99-311;Bedlno;Bedlno;;\N
619;99-352;Dąbrowice;ul. Nowy Rynek;17;\N
620;99-340;Krośniewice;ul. Poznańska;5;\N
621;99-314;Krzyżanów;Krzyżanów;10;\N
622;99-300;Kutno;ul. Wincentego Witosa;1;\N
623;99-306;Łanięta;Łanięta;16;\N
624;99-350;Nowe Ostrowy;Nowe Ostrowy;80;\N
625;99-322;Oporów;Oporów;25;\N
626;99-307;Strzelce;ul. Leśna;1;\N
627;99-320;Żychlin;ul. Barlickiego;15;\N
628;98-113;Buczek;ul. Główna;20;\N
629;98-100;Łask;ul. Warszawska;14;\N
630;98-160;Sędziejowice;ul. Wieluńska;6;\N
631;98-170;Widawa;ul. Rynek Kościuszki;10;\N
632;98-105;Wodzierady;Wodzierady;24;\N
633;99-100;Łęczyca;ul. Marii Konopnickiej;14;\N
634;99-107;Daszyna;Daszyna;34A;\N
635;99-122;Góra Świętej Małgorzaty;Góra Świętej Małgorzaty;44;\N
636;99-150;Grabów;ul. 1 Maja;21;\N
637;99-100;Łęczyca;ul. Marii Konopnickiej;14;\N
638;99-120;Piątek;ul. Rynek;16;\N
639;99-140;Świnice Warckie;ul. Szkolna;1;\N
640;99-335;Witonia;ul. Stefana Starzyńskiego;6A;\N
641;99-400;Łowicz;ul. Stary Rynek;1;\N
642;99-423;Bielawy;ul. Garbarska;11;\N
643;99-413;Chąśno;Chąśno;55;\N
644;99-434;Domaniewice;ul. Główna;2;\N
645;99-412;Kiernozia;ul. Sobocka;1a;\N
647;99-400;Łowicz;ul. Długa;12;\N
649;99-416;Nieborów;Al. Legionów Polskich;26;\N
650;99-440;Zduny;Zduny;1C;\N
651;95-020;Andrespol;ul. Rokicińska;126;\N
653;95-040;Koluszki;ul. 11 Listopada;65;\N
654;92-703;Łódź;Rynek Nowosolna;1;\N
655;95-030;Rzgów;Plac 500-lecia;22;\N
656;95-080;Tuszyn;ul. Piotrkowska;2;4
657;26-307;Białaczów;ul. Piotrkowska;12;\N
658;26-340;Drzewica;ul. Staszica;22;\N
659;26-341;Mniszków;ul. Powstańców Wielkopolskich;10;\N
660;26-300;Opoczno;ul. Staromiejska;6;\N
661;26-333;Paradyż;ul. Konecka;4;\N
662;26-315;Poświętne;ul. Akacjowa;4;\N
663;26-332;Sławno;Marszałka Józefa Piłsudskiego;31;\N
664;26-330;Żarnów;ul. Opoczyńska;5;\N
665;95-050;Konstantynów Łódzki;ul. Zgierska;2;\N
666;95-200;Pabianice;ul. Zamkowa;16;\N
667;95-081;Dłutów;ul. Pabianicka;25;\N
668;95-082;Dobroń;ul. 11 Listopada;9;\N
669;95-054;Ksawerów;ul. Tadeusza Kościuszki;3h;\N
670;95-083;Lutomiersk;Pl. Jana Pawła II;11;\N
671;95-200;Pabianice;ul. Torowa;21;\N
672;98-355;Działoszyn;ul. Piłsudskiego;21;\N
673;98-358;Kiełczygłów;ul. Tysiąclecia;25;\N
674;98-331;Nowa Brzeźnica;ul. Kościuszki;103;\N
675;98-330;Pajęczno;ul. Parkowa;8;12
676;98-332;Rząśnia;ul. 1 Maja;37;\N
677;98-354;Siemkowice;Plac Wolności;1;\N
678;98-337;Strzelce Wielkie;ul. Częstochowska;14;\N
679;98-338;Sulmierzyce;ul. Urzędowa;1;\N
680;26-337;Aleksandrów;Aleksandrów;39B;\N
681;97-318;Czarnocin;ul. Główna;142;\N
682;97-350;Gorzkowice;ul. Szkolna;3;\N
683;97-306;Grabica;Grabica;66;\N
684;97-352;Łęki Szlacheckie;Łęki Szlacheckie;13 D;\N
685;97-310;Moszczenica;ul. Kosowska;1;\N
686;97-510;Ręczno;ul. Piotrkowska;5;\N
687;97-340;Rozprza;Al. 900-Lecia;3;\N
688;97-330;Sulejów;ul. Konecka;42;\N
689;97-371;Wola Krzysztoporska;ul. Kościuszki;5;\N
690;97-320;Wolbórz;Pl. Jagiełły;28;\N
691;99-205;Dalików;Plac Powstańców;1;\N
692;99-235;Pęczniew;ul. Główna;10;12
693;99-200;Poddębice;ul. Łódzka;17;21
694;99-210;Uniejów;ul. Bł. Bogumiła;13;\N
695;99-220;Wartkowice;Stary Gostków;3 D;\N
696;99-232;Zadzim;Zadzim;44;\N
697;97-500;Radomsko;ul. Tysiąclecia;5;\N
698;97-505;Dobryszyce;ul. Wolności;8;\N
699;97-540;Gidle;ul. Pławińska;22;\N
700;97-545;Gomunice;ul. Armii Krajowej;30;\N
701;97-360;Kamieńsk;ul. Wieluńska;50;\N
702;97-524;Kobiele Wielkie;ul. Reymonta;79;\N
703;97-512;Kodrąb;ul. Niepodległości;7;\N
704;97-565;Lgota Wielka;ul. Radomszczańska;60;\N
705;97-561;Ładzice;ul. Wyzwolenia;36;\N
706;97-515;Masłowice;Masłowice;4;\N
707;97-570;Przedbórz;ul. Mostowa;29;\N
708;97-500;Radomsko;ul. Piłsudskiego;34;\N
709;97-525;Wielgomłyny;ul. Rynek;1;\N
710;97-532;Żytno;ul. Krótka;4;\N
711;96-200;Rawa Mazowiecka;Pl. Marszałka J. Piłsudskiego;5;\N
712;96-230;Biała Rawska;ul. Jana Pawła II;57;\N
714;96-200;Rawa Mazowiecka;Al. Konstytucji 3 Maja;32;\N
715;96-232;Regnów;Regnów;95;\N
716;96-206;Sadkowice;Sadkowice;129A;\N
717;98-200;Sieradz;Plac Wojewódzki;1;\N
718;98-235;Błaszki;Pl. Niepodległości;13;\N
719;98-277;Brąszewice;ul. Sieradzka;98;\N
720;98-275;Brzeźnio;ul. Wspólna;44;\N
721;98-260;Burzenin;Sieradzka;1;\N
722;98-215;Goszczanów;ul. Kaliska;19;\N
723;98-273;Klonowa;ul. Ks. Dalaka;2;\N
724;98-200;Sieradz;Armii Krajowej;5;\N
725;98-290;Warta;Rynek im. St. Wł. Reymonta;1;\N
726;98-285;Wróblew;Wróblew;15;\N
727;98-270;Złoczew;ul. Szkolna;16;\N
728;99-417;Bolimów;ul. Łowicka;9;\N
729;96-130;Głuchów;Al. Klonowa;5;\N
730;96-126;Godzianów;ul. Klonowa;5;\N
731;96-111;Kowiesy;Kowiesy;85;\N
732;96-127;Lipce Reymontowskie;ul. Reymonta;24;\N
733;96-124;Maków;ul. Akacjowa;2A;\N
734;96-115;Nowy Kawęczyn;Nowy Kawęczyn;32;\N
735;96-100;Skierniewice;ul. Reymonta;23;\N
736;96-128;Słupia;Słupia;136;\N
737;97-200;Tomaszów Mazowiecki;ul. P.O.W.;10;16
738;97-319;Będków;ul. Parkowa;3;\N
739;97-212;Budziszewice;ul. J. Ch. Paska;66;\N
740;97-216;Czerniewice;ul. Mazowiecka;42;\N
741;97-215;Inowłódz;ul. Spalska;2;\N
742;97-217;Lubochnia;ul. Tomaszowska;9;\N
743;97-221;Rokiciny;ul. Tomaszowska;9;\N
744;97-220;Rzeczyca;ul. Tomaszowska;2;\N
745;97-200;Tomaszów Mazowiecki;ul. Prezydenta Ignacego Mościckiego;4;\N
746;97-225;Ujazd;Plac Kościuszki;6;\N
747;97-226;Żelechlinek;ul. Plac Tysiąclecia;1;\N
748;98-350;Biała;Biała Druga;4 B;\N
749;98-310;Czarnożyły;Czarnożyły;48;\N
750;98-313;Konopnica;ul. Rynek;15;\N
751;98-345;Mokrsko;Mokrsko;231;\N
752;98-320;Osjaków;ul. Targowa;26;\N
753;98-311;Ostrówek;Ostrówek;115;\N
754;98-335;Pątnów;Pątnów;48;\N
755;98-346;Skomlin;ul. Trojanowskiego;1;\N
756;98-300;Wieluń;Plac Kazimierza Wielkiego;1;\N
757;98-324;Wierzchlas;ul. Szkolna;7;\N
758;98-430;Bolesławiec;ul. Rynek;1;\N
759;98-410;Czastary;ul. Wolności;29;\N
760;98-405;Galewice;ul. Wieluńska;5;\N
761;98-360;Lututów;ul. Klonowska;8;\N
762;98-432;Łubnice;ul. Gen. Sikorskiego;102;\N
763;98-420;Sokolniki;ul. Marszałka Józefa Piłsudskiego;1;\N
764;98-400;Wieruszów;ul. Rynek;1;7
765;98-220;Zduńska Wola;ul. Stefana Złotnickiego;12;\N
766;98-240;Szadek;ul. Warszawska;3;\N
767;98-161;Zapolice;Plac Strażacki;5;\N
768;98-220;Zduńska Wola;ul. Zielona;30;\N
769;95-015;Głowno;ul. Młynarska;15;\N
770;95-035;Ozorków;ul. Wigury;1;\N
771;95-100;Zgierz;Plac Jana Pawła II;16;\N
772;95-070;Aleksandrów Łódzki;Plac Kościuszki;2;\N
773;95-015;Głowno;ul. Jana Kilińskiego;2;\N
774;95-035;Ozorków;ul. Pilota Stanisława Wigury;14;\N
775;95-045;Parzęczew;ul. Południowa;1;\N
776;95-010;Stryków;ul. Kościuszki;27;\N
777;95-100;Zgierz;ul. Łęczycka;4;\N
778;95-060;Brzeziny;ul. Sienkiewicza;16;\N
779;95-060;Brzeziny;ul. Sienkiewicza;16A;\N
780;95-061;Dmosin;Dmosin;9;\N
781;95-047;Jeżów;ul. Kwiatowa;1;\N
782;95-063;Rogów;ul. Żeromskiego;23;\N
783;90-926;Łódź;ul. Piotrkowska;104;\N
784;97-300;Piotrków Trybunalski;ul. Pasaż Karola Rudowskiego;10;\N
785;96-100;Skierniewice;ul. Rynek;1;\N
786;32-700;Bochnia;ul. Kazimierza Wielkiego;2;\N
787;32-700;Bochnia;Kazimierza Wielkiego;26;\N
790;32-740;Łapanów;Łapanów;34;\N
791;32-720;Nowy Wiśnicz;Rynek;38;\N
792;32-765;Rzezawa;Długa;21;\N
796;32-800;Brzesko;Bartosza Głowackiego;51;\N
797;32-860;Czchów;Rynek;12;\N
801;32-820;Szczurowa;ul. Lwowska;2;\N
802;32-566;Alwernia;Zbigniewa Gęsikowskiego;7;\N
803;32-551;Babice;ul. Krakowska;56;\N
804;32-500;Chrzanów;Aleja Henryka;20;\N
805;32-590;Libiąż;Działkowa;1;\N
806;32-540;Trzebinia;ul. Piłsudskiego;14;\N
807;33-220;Bolesław;Bolesław;68;\N
808;33-200;Dąbrowa Tarnowska;Rynek;34;\N
811;33-210;Olesno;ul. Jagiełły;1;\N
812;33-207;Radgoszcz;Pl. św. Kazimierza;07.sie;\N
813;33-230;Szczucin;ul. Wolności;3;\N
814;38-300;Gorlice;Rynek;2;\N
815;38-340;Biecz;ul. Rynek;1;\N
816;38-350;Bobowa;Rynek;21;\N
817;38-300;Gorlice;11 Listopada;2;\N
818;38-305;Lipinki;Lipinki;53;\N
820;38-321;Moszczenica;Samorządowa;4;\N
822;38-307;Sękowa;Sękowa;252;\N
823;38-315;Uście Gorlickie;Ujście Gorlickie;80;\N
824;32-070;Czernichów;Gminna;1;\N
826;32-095;Iwanowice Włościańskie;Ojcowska;11;\N
827;32-048;Jerzmanowice;Rajska;22;\N
828;32-010;Luborzyca;Jagiellońska;7;\N
829;32-065;Krzeszowice;ul. Grunwaldzka;4;\N
830;32-060;Liszki;Mały Rynek;2;\N
831;32-091;Michałowice;PLAC JÓZEFA PIŁSUDSKIEGO;1;\N
832;32-031;Mogilany;Rynek;2;\N
833;32-043;Skała;Rynek;29;\N
834;32-050;Skawina;Rynek;1;\N
835;32-090;Słomniki;ul. Tadeusza Kościuszki;64;\N
836;32-045;Sułoszowa;ul. Krakowska;139;\N
837;32-040;Świątniki Górne;Kazimierza Bruchnalskiego;36;\N
838;32-085;Wielka Wieś;Plac Wspólnoty;1;\N
839;32-080;Zabierzów;ul Rynek;1;\N
840;32-087;Zielonki;Krakowskie Przedmieście;116;\N
841;34-600;Limanowa;Jana Pawła II;9;\N
842;34-730;Mszana Dolna;ul. Piłsudskiego;2;\N
844;34-620;Jodłownik;Plac III Rzeczpospolitej;198;\N
847;34-600;Limanowa;Matki Boskiej Bolesnej;18B;\N
849;34-730;Mszana Dolna;Spadochroniarzy;6;\N
850;34-735;Niedźwiedź;Niedźwiedź;233;\N
853;32-250;Charsznica;Kolejowa;20;\N
855;32-241;Kozłów;Kozłów;60;\N
856;32-210;Książ Wielki;Warszawska;17;\N
857;32-200;Miechów;Henryka Sienkiewicza;25;\N
859;32-218;Słaboszów;Słaboszów;57;\N
860;32-410;Dobczyce;Rynek;26;\N
862;32-400;Myślenice;Rynek;8;9
865;32-447;Siepraw;ul. Kawęciny;30;\N
866;32-440;Sułkowice;Rynek;1;\N
869;33-330;Grybów;Rynek;12;\N
870;33-395;Chełmiec;Papieska;2;\N
871;33-318;Gródek nad Dunajcem;Nie dotyczy;54;\N
872;33-330;Grybów;Jakubowskiego;33;\N
875;33-380;Krynica-Zdrój;J.I. Kraszewskiego;7;\N
877;33-390;Łącko;_;445;\N
878;33-314;Łososina Dolna;Łososina Dolna;300;\N
879;33-370;Muszyna;ul. Rynek;31;\N
880;33-335;Nawojowa;ul. Ogrodowa;2;\N
881;33-350;Piwniczna Zdrój;ul. Rynek;20;\N
883;33-343;Rytro;Rytro;265;\N
884;33-340;Stary Sącz;ul. Stefana Batorego;25;\N
885;34-400;Nowy Targ;ul. Krzywa;1;\N
886;34-460;Szczawnica;Szalaya;103;\N
887;34-470;Czarny Dunajec;ul. Józefa Piłsudskiego;2;\N
888;34-436;Maniowy;ul. Gorczańska;3;\N
889;34-480;Jabłonka;ul. 3 Maja;1;\N
890;34-450;Krościenko nad Dunajcem;Rynek;35;\N
891;34-483;Lipnica Wielka;Lipnica Wielka;518;\N
892;34-442;Łapsze Niżne;Jana Pawła II;20;\N
893;34-400;Nowy Targ;ul. Bulwarowa;9;\N
894;34-452;Ochotnica Dolna;osiedle Dłubacze;160;\N
896;34-400;Rabka Zdrój;ul. Parkowa;2;\N
898;34-424;Szaflary;ul. Zakopiańska;18;\N
899;32-332;Bukowno;ul. Kolejowa;16;\N
900;32-329;Bolesław;Główna;58;\N
901;32-310;KLUCZE;PARTYZANTÓW;1;\N
902;32-300;Olkusz;Rynek;1;\N
903;32-353;Trzyciąż;ul. Leśna;4;\N
904;32-340;Wolbrom;Krakowska;1;\N
905;32-600;Oświęcim;ul. Zaborska;2;\N
906;32-620;Brzeszcze;ul. Kościelna;4;\N
907;32-660;Chełmek;Krakowska;11;\N
908;32-650;Kęty;Rynek;7;\N
909;32-608;Osiek;ul. Główna;125;\N
910;32-600;Oświęcim;ul. Zamkowa;12;\N
911;32-607;Polanka Wielka;ul. Długa;61;\N
912;32-641;Przeciszów;Podlesie;1;\N
913;32-640;Zator;Plac Marszałka Józefa Piłsudskiego;1;\N
914;32-104;Koniusza;Koniusza;55;\N
